transaction_id,date,timestamp,customer_id,product_sku,product_category,product_subcategory,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,sales_channel,store_location,store_id,payment_method,shipping_method,marketing_campaign,referral_source,coupon_code,loyalty_tier,weekday,hour,log_unit_price,log_total_amount,unit_price_log,total_amount_log,final_amount_log,unit_price_adj,total_amount_adj,final_amount_adj,customer_id_new,transaction_id_new,date_pre_season,month
TXN-20241201-7491,2024-12-01,2024-12-01 09:19:18,CUST-016940,CLO-OUT-1343,Clothing,Mens Apparel,OutdoorAdventure Classic Jacket,1,18.2,18.2,4.55,13.65,In-Store,Los Angeles,STORE-358,Credit Card,,,Organic,,Bronze,Sunday,10,2.9549102790337356,2.9549102790337356,2.9014215940827497,2.9014215940827497,2.613739521630969,16.705174616253213,16.705174616253213,12.155174616253213,CUST-13716,TXN-20241201-YFE7,2024-12-01,12
TXN-20241201-1731,2024-12-01,2024-12-01 22:21:20,CUST-013852,SPO-SMA-2935,Sports,Outdoor Gear,SmartLife Advanced Item Kit 506,2,15.33,30.66,0.0,30.66,Mobile App,,,Credit Card,Standard,,Organic,,Silver,Sunday,21,2.7930039069823738,3.4550540544528663,2.7298116928837226,3.422958873443668,3.422958873443668,14.938889219687155,29.87777843937431,29.87777843937431,CUST-14245,TXN-20241201-H6VS,2024-12-01,12
TXN-20231219-2582,2023-12-19,2023-12-19 15:59:21,CUST-015003,AUT-FAS-1639,Automotive,Car Care,FashionForward Pro Gear System 559,1,12.26,12.26,0.0,12.26,In-Store,Dallas,STORE-384,Google Pay,,CAMP-1055,Google Ads,,Silver,Tuesday,14,2.5847519847577165,2.5847519847577165,2.506341930508065,2.506341930508065,2.506341930508065,12.85973847984253,12.85973847984253,12.85973847984253,CUST-13722,TXN-20231219-H4K4,2023-12-19,12
TXN-20241216-4624,2024-12-16,2024-12-16 13:31:04,CUST-015005,SPO-STY-1015,Sports,Team Sports,StyleMax Smart Product Edition 243,1,26.38,26.38,0.0,26.38,Online,,,Debit Card,Express,,Organic,,Platinum,Monday,12,3.3098128198603027,3.3098128198603027,3.2726061472891685,3.2726061472891685,3.2726061472891685,25.519736419656365,25.519736419656365,25.519736419656365,CUST-10534,TXN-20241216-OZNY,2024-12-16,12
TXN-20231203-3532,2023-12-01,2023-12-03 15:08:15,CUST-011957,AUT-SPO-1014,Automotive,Accessories,SportElite Pro Item,1,8.6,8.6,0.0,8.6,Mobile App,,,Credit Card,Standard,CAMP-1228,Google Ads,CAMP-1228-873,Silver,Friday,14,2.2617630984737906,2.2617630984737906,2.151762203259462,2.151762203259462,2.151762203259462,8.32818846786296,8.32818846786296,8.32818846786296,CUST-10496,TXN-20231203-YH97,2023-12-01,12
TXN-20241216-1362,2024-12-16,2024-12-16 10:57:04,CUST-019964,BOO-SPO-1976,Books,Children Books,SportElite Modern Gear,5,36.87,184.35,0.0,184.35,Mobile App,,,PayPal,Same-Day,,Organic,,Silver,Monday,12,3.634159241913703,5.222245929596741,3.607398212246053,5.216836124680153,5.216836124680153,31.00317637208625,155.01588186043125,155.01588186043125,CUST-31766,TXN-20241216-W6R9,2024-12-16,12
TXN-20241229-8752,2024-12-27,2024-12-29 11:16:24,CUST-019030,HOM-KIT-2467,Home & Garden,Kitchen,KitchenMaster Ultra Vase,1,95.63,95.63,0.0,95.63,Mobile App,,,Credit Card,Standard,,Organic,,Silver,Friday,11,4.570889252011217,4.570889252011217,4.560486578361451,4.560486578361451,4.560486578361451,84.10876980150842,84.10876980150842,84.10876980150842,CUST-35725,TXN-20241229-TN1R,2024-12-27,12
TXN-20231212-9105,2023-11-24,2023-12-12 11:34:45,CUST-013665,ELE-BEA-1939,Electronics,Headphones,BeautyGlow Pro Speaker,3,81.69,81.69,0.0,81.69,Mobile App,,,Debit Card,Standard,,Organic,,Silver,Friday,12,4.415098675734075,4.415098675734075,4.4029315953537775,4.4029315953537775,4.4029315953537775,85.85498614600397,85.85498614600397,85.85498614600397,CUST-10210,TXN-20231212-OIYF,2023-12-12,11
TXN-20231214-9256,2023-12-14,2023-12-14 08:38:25,CUST-018386,CLO-HOM-3326,Clothing,Shoes,HomeComfort Modern Hat,1,8.76,8.76,0.0,8.76,Online,,,Google Pay,Standard,,Organic,,Bronze,Thursday,7,2.278292400425001,2.278292400425001,2.1701959049483,2.1701959049483,2.1701959049483,10.784774316899222,10.784774316899222,10.784774316899222,CUST-15940,TXN-20231214-GV5F,2023-12-14,12
TXN-20221204-1236,2022-12-04,2022-12-04 19:46:05,CUST-017059,ELE-TEC-1596,Electronics,Headphones,TechPro Advanced Speaker,2,80.41,160.82,16.08,144.74,Mobile App,,,PayPal,Express,,Organic,,Gold,Sunday,21,4.399498115585886,5.086484606379694,4.387138546560058,5.080285727120003,4.974939029437982,98.94420658375061,197.88841316750123,181.80841316750121,CUST-15949,TXN-20221204-W6L8,2022-12-04,12
TXN-20241227-8817,2024-12-27,2024-12-27 12:44:31,CUST-018167,CLO-TEC-2460,Clothing,Mens Apparel,TechPro Modern Pants Collection 217,3,40.55,121.65,18.25,103.4,Mobile App,,,PayPal,Standard,,Organic,,Bronze,Friday,11,3.7268975213014572,4.809334770704498,3.702535780561422,4.801148069229532,4.638604962074329,40.475987117541074,121.42796135262321,103.17796135262321,CUST-19956,TXN-20241227-9SVZ,2024-12-27,12
TXN-20241218-6106,2024-12-18,2024-12-18 18:01:40,CUST-019377,CLO-SPO-2755,Clothing,Shoes,SportElite Advanced Hat,1,146.26,146.26,0.0,146.26,Phone,,,Credit Card,Same-Day,CAMP-1249,Influencer,CAMP-1249-159,Gold,Wednesday,18,4.992199731940571,4.992199731940571,4.985385859842805,4.985385859842805,4.985385859842805,132.60550636964533,132.60550636964533,132.60550636964533,CUST-26769,TXN-20241218-8IFT,2024-12-18,12
TXN-20231231-3709,2025-11-28,2023-12-31 12:50:08,CUST-018072,AUT-OUT-2505,Automotive,Tools,OutdoorAdventure Ultra Gear,5,25.0,75.0,0.0,75.0,Mobile App,,,Apple Pay,Standard,,Organic,,Silver,Friday,11,3.258096538021482,4.330733340286331,3.2188758248682006,4.31748811353631,4.31748811353631,23.510846325278962,70.53253897583689,70.53253897583689,CUST-12955,TXN-20231231-BL9K,2023-12-31,11
TXN-20231209-6042,2023-12-09,2023-12-09 19:11:24,CUST-013193,BOO-STY-1720,Books,Educational,StyleMax Advanced Item,1,64.18,64.18,0.0,64.18,Online,,,Google Pay,Standard,CAMP-1158,Google Ads,CAMP-1158-216,Bronze,Saturday,20,4.177152673409416,4.177152673409416,4.161691635681711,4.161691635681711,4.161691635681711,64.19957364768462,64.19957364768462,64.19957364768462,CUST-11008,TXN-20231209-ZCRZ,2023-12-09,12
TXN-20231221-6717,2023-12-21,2023-12-21 10:05:12,CUST-016497,AUT-SPO-1259,Automotive,Car Parts,SportElite Premium Equipment Model 821,3,59.51,178.53,0.0,178.53,Phone,,,PayPal,Standard,,Organic,,Gold,Thursday,10,4.10280864063423,5.190342324882738,4.086144365656761,5.18475665432487,5.18475665432487,72.15523296389534,216.46569889168603,216.46569889168603,CUST-16437,TXN-20231221-4IQA,2023-12-21,12
TXN-20241218-1854,2021-11-26,2024-12-18 13:05:39,CUST-011205,BOO-AUT-1136,Books,Non-Fiction,AutoCare Ultra Item,6,17.71,17.71,0.0,17.71,In-Store,Phoenix,STORE-192,Debit Card,,,Organic,,Silver,Friday,15,2.9290581402859983,2.9290581402859983,2.8741294517947424,2.8741294517947424,2.8741294517947424,21.6084148093085,21.6084148093085,21.6084148093085,CUST-11358,TXN-20241218-QFDT,2024-12-18,11
TXN-20221224-5333,2022-12-24,2022-12-24 18:46:04,CUST-010406,CLO-KIT-1042,Clothing,Accessories,KitchenMaster Pro Pants,1,24.86,24.86,0.0,24.86,In-Store,San Antonio,STORE-671,PayPal,,,Organic,,Gold,Saturday,18,3.2526973733437115,3.2526973733437115,3.213260086082565,3.213260086082565,3.213260086082565,24.153700750692913,24.153700750692913,24.153700750692913,CUST-12383,TXN-20221224-1NJ0,2022-12-24,12
TXN-20231231-5019,2022-11-25,2023-12-31 11:17:01,CUST-018625,BOO-SPO-3285,Books,Non-Fiction,SportElite Smart Tool,4,82.23,82.23,4.11,78.12,In-Store,Dallas,STORE-819,Cash,,,Organic,,Bronze,Friday,9,4.421607859758004,4.421607859758004,4.409520198982804,4.409520198982804,4.358246106008478,84.50127802163549,84.50127802163549,80.39127802163549,CUST-14344,TXN-20231231-6KGQ,2023-12-31,11
TXN-20231214-4658,2023-12-14,2023-12-14 19:40:40,CUST-012920,SPO-AUT-1119,Sports,Athletic Wear,AutoCare Ultra Item,1,54.58,54.58,0.0,54.58,Mobile App,,,PayPal,Standard,,Organic,,Silver,Thursday,18,4.017823424314358,4.017823424314358,3.9996675152801924,3.9996675152801924,3.9996675152801924,63.98855539707734,63.98855539707734,63.98855539707734,CUST-19116,TXN-20231214-9ZJB,2023-12-14,12
TXN-20221230-5277,2022-12-30,2022-12-30 20:53:01,CUST-011026,BEA-SPO-1700,Beauty,Makeup,SportElite Ultra Item,1,39.77,39.77,0.0,39.77,Online,,,PayPal,Standard,,Organic,,Bronze,Friday,20,3.707946516831162,3.707946516831162,3.6831128592195994,3.6831128592195994,3.6831128592195994,37.571937643900554,37.571937643900554,37.571937643900554,CUST-17939,TXN-20221230-J6VG,2022-12-30,12
TXN-20231228-3875,2022-11-25,2023-12-28 20:00:08,CUST-016702,BOO-FAS-2674,Books,Non-Fiction,FashionForward Pro Gear,2,132.13,132.13,0.0,132.13,Mobile App,,,Credit Card,Standard,,Organic,,Silver,Friday,20,4.8913260944438255,4.8913260944438255,4.883786286426125,4.883786286426125,4.883786286426125,135.65422982758093,135.65422982758093,135.65422982758093,CUST-13880,TXN-20231228-QIZ4,2023-12-28,11
TXN-20241220-3528,2024-12-20,2024-12-20 19:25:16,CUST-016232,CLO-OUT-2858,Clothing,Womens Apparel,OutdoorAdventure Elite Dress Model 582,2,48.58,97.16,14.57,82.59,In-Store,Los Angeles,STORE-129,Debit Card,,,Organic,,Silver,Friday,18,3.9035875266070446,4.586598800402656,3.8832119235740263,4.576359104133972,4.413888607822626,41.05515858183226,82.11031716366452,67.54031716366453,CUST-19750,TXN-20241220-GTG6,2024-12-20,12
TXN-20241209-2021,2021-11-26,2024-12-09 11:10:52,CUST-019471,ELE-BEA-2378,Electronics,Headphones,BeautyGlow Classic Phone,2,67.06,67.06,10.06,57.0,In-Store,Austin,STORE-824,Cash,,,Organic,,Silver,Friday,10,4.22038966907276,4.22038966907276,4.205587741038083,4.205587741038083,4.04305126783455,72.17204870201178,72.17204870201178,62.112048702011776,CUST-33430,TXN-20241209-86EN,2024-12-09,11
TXN-20241202-6654,2024-12-02,2024-12-02 08:03:29,CUST-015805,CLO-AUT-2593,Clothing,Mens Apparel,AutoCare Modern Hat,1,75.22,75.22,0.0,75.22,Online,,,PayPal,Standard,,Organic,,Platinum,Monday,9,4.333623895445714,4.333623895445714,4.32041715304219,4.32041715304219,4.32041715304219,81.25202745639649,81.25202745639649,81.25202745639649,CUST-14314,TXN-20241202-IX5T,2024-12-02,12
TXN-20231228-3366,2023-12-28,2023-12-28 18:21:43,CUST-010871,CLO-HOM-2279,Clothing,Accessories,HomeComfort Modern Shirt Model 352,2,35.02,70.04,0.0,70.04,Online,,,Credit Card,Same-Day,CAMP-1243,Print,,Gold,Thursday,17,3.58407433974781,4.2632430986839145,3.555919326857706,4.249066507417651,4.249066507417651,31.70891039038233,63.41782078076466,63.41782078076466,CUST-17797,TXN-20231228-Q6QP,2023-12-28,12
TXN-20221210-8552,2022-12-10,2022-12-10 11:57:40,CUST-011378,CLO-KIT-1737,Clothing,Accessories,KitchenMaster Pro Pants,1,118.43,118.43,0.0,118.43,In-Store,Los Angeles,STORE-736,Credit Card,,CAMP-1072,TV,,Platinum,Saturday,11,4.782730425680335,4.782730425680335,4.774322068733404,4.774322068733404,4.774322068733404,106.97026745068214,106.97026745068214,106.97026745068214,CUST-17947,TXN-20221210-FUV7,2022-12-10,12
TXN-20221206-3880,2021-11-26,2022-12-06 22:46:04,CUST-018429,ELE-AUT-1732,Electronics,Smartphones,AutoCare Advanced Phone Collection 654,4,143.88,287.76,71.94,215.82,In-Store,Jacksonville,STORE-989,Cash,,,Organic,,Bronze,Friday,23,4.9759058135751575,5.66559589327096,4.968979618827423,5.6621267993873685,5.374444726935588,160.23189327628228,320.46378655256456,248.52378655256456,CUST-15741,TXN-20221206-9RE8,2022-12-06,11
TXN-20221217-7631,2022-12-17,2022-12-17 20:38:26,CUST-014490,AUT-HOM-3161,Automotive,Car Parts,HomeComfort Premium Product System 762,3,34.83,104.49,0.0,104.49,In-Store,Jacksonville,STORE-724,Credit Card,,,Organic,,Silver,Saturday,22,3.5787855313168624,4.658616161693717,3.5504790843779097,4.649091373046019,4.649091373046019,38.438509996128865,115.3155299883866,115.3155299883866,CUST-18662,TXN-20221217-8CY1,2022-12-17,12
TXN-20221203-7619,2022-12-03,2022-12-03 21:18:03,CUST-017003,ELE-STY-2801,Electronics,Smart Home,StyleMax Classic Monitor,1,135.83,135.83,27.17,108.66,Phone,,,Credit Card,Standard,,Organic,,Gold,Saturday,21,4.918739279391719,4.918739279391719,4.9114041038344,4.9114041038344,4.688223741123377,139.16275819226982,139.16275819226982,111.99275819226982,CUST-15183,TXN-20221203-BMFS,2022-12-03,12
TXN-20221214-2509,2022-12-14,2022-12-14 20:33:49,CUST-013911,BEA-SPO-1705,Beauty,Hair Care,SportElite Ultra Product,2,63.86,127.72,0.0,127.72,Online,,,PayPal,Standard,CAMP-1094,Google Ads,,Silver,Wednesday,22,4.172231100879172,4.857639502684128,4.156693187286636,4.849840367846581,4.849840367846581,57.00016102774215,114.0003220554843,114.0003220554843,CUST-13263,TXN-20221214-IBHR,2022-12-14,12
TXN-20241220-8434,2024-12-20,2024-12-20 20:41:09,CUST-014721,ELE-OUT-1853,Electronics,Headphones,OutdoorAdventure Smart Camera Edition 804,1,372.91,372.91,0.0,372.91,In-Store,Seattle,STORE-402,Cash,,,Organic,,Silver,Friday,21,5.92401512674444,5.92401512674444,5.921337103666186,5.921337103666186,5.921337103666186,389.15009320365186,389.15009320365186,389.15009320365186,CUST-15321,TXN-20241220-MWFS,2024-12-20,12
TXN-20241215-8293,2021-11-26,2024-12-15 10:47:22,CUST-016355,BOO-STY-2806,Books,Fiction,StyleMax Smart Accessory,4,50.04,100.08,0.0,100.08,Online,,,Credit Card,Express,CAMP-1249,Influencer,,Bronze,Friday,8,3.9326096390365346,4.615912282519994,3.9128226855987105,4.605969866158656,4.605969866158656,54.698143198849,109.396286397698,109.396286397698,CUST-10575,TXN-20241215-TBUQ,2024-12-15,11
TXN-20231218-4795,2023-12-18,2023-12-18 16:42:59,CUST-012036,BEA-TEC-3140,Beauty,Makeup,TechPro Classic Tool,1,45.21,45.21,0.0,45.21,In-Store,San Antonio,STORE-639,Credit Card,,,Organic,,Gold,Monday,18,3.833196224882175,3.833196224882175,3.811318301306514,3.811318301306514,3.811318301306514,39.812682243584426,39.812682243584426,39.812682243584426,CUST-14000,TXN-20231218-LGXU,2023-12-18,12
TXN-20221218-8056,2022-12-16,2022-12-18 19:57:50,CUST-013269,ELE-KIT-1832,Electronics,Tablets,KitchenMaster Advanced Phone,1,47.23,47.23,0.0,47.23,In-Store,Columbus,STORE-997,Credit Card,,,Organic,,Silver,Friday,20,3.8759812340808804,3.8759812340808804,3.8550292839080256,3.8550292839080256,3.8550292839080256,42.8780398799722,42.8780398799722,42.8780398799722,CUST-17833,TXN-20221218-77HQ,2022-12-16,12
TXN-20231201-2895,2023-12-01,2023-12-01 12:41:01,CUST-014764,AUT-AUT-2940,Automotive,Accessories,AutoCare Pro Tool,2,47.32,94.64,0.0,94.64,Mobile App,,,Credit Card,Standard,,Organic,,Bronze,Friday,12,3.8778455536265595,4.560591142590124,3.856933039110186,4.550080219670131,4.550080219670131,42.5173799106591,85.0347598213182,85.0347598213182,CUST-14261,TXN-20231201-OP23,2023-12-01,12
TXN-20231209-7170,2023-12-09,2023-12-09 10:23:37,CUST-011948,CLO-SMA-1671,Clothing,Accessories,SmartLife Pro Pants,2,8.58,17.16,0.86,16.3,In-Store,San Diego,STORE-315,Cash,,CAMP-1221,Affiliate,CAMP-1221-653,Silver,Saturday,9,2.2596775919827694,2.8992213731731473,2.149433913499871,2.8425810940598164,2.791165107812717,8.698830116133896,17.397660232267793,16.537660232267793,CUST-15388,TXN-20231209-ZI3L,2023-12-09,12
TXN-20231217-1540,2023-12-17,2023-12-17 11:39:05,CUST-011596,ELE-SPO-1523,Electronics,Laptops,SportElite Ultra Speaker,3,276.64,829.92,0.0,829.92,Mobile App,,,Credit Card,Express,CAMP-1204,Google Ads,CAMP-1204-310,Silver,Sunday,13,5.626325310471383,6.722533520666484,5.622717021934981,6.72132931060309,6.72132931060309,290.91527654467296,872.745829634019,872.745829634019,CUST-11053,TXN-20231217-ZA52,2023-12-17,12
TXN-20241204-7692,2024-12-04,2024-12-04 19:36:11,CUST-015429,ELE-BEA-1498,Electronics,Laptops,BeautyGlow Advanced Tablet System 899,1,59.82,59.82,0.0,59.82,Phone,,,Credit Card,Express,,Organic,,Gold,Wednesday,19,4.107918682249219,4.107918682249219,4.091340053201802,4.091340053201802,4.091340053201802,64.60490691151284,64.60490691151284,64.60490691151284,CUST-14917,TXN-20241204-2RES,2024-12-04,12
TXN-20221205-5628,2022-12-05,2022-12-05 21:08:29,CUST-017937,CLO-FAS-1257,Clothing,Kids Clothing,FashionForward Advanced Dress,1,23.29,23.29,0.0,23.29,Online,,,Credit Card,Standard,,Organic,,Platinum,Monday,21,3.190064743014081,3.190064743014081,3.1480240838962494,3.1480240838962494,3.1480240838962494,22.392109200741473,22.392109200741473,22.392109200741473,CUST-18004,TXN-20221205-KMW7,2022-12-05,12
TXN-20221204-1655,2022-12-04,2022-12-04 10:25:13,CUST-019193,HOM-SMA-1533,Home & Garden,Garden Tools,SmartLife Elite Vase,2,18.55,37.1,0.0,37.1,Online,,,Credit Card,Express,,Organic,,Platinum,Sunday,12,2.972975286431375,3.6402142821326553,2.920469789053444,3.6136169696133895,3.6136169696133895,16.264323071490576,32.52864614298115,32.52864614298115,CUST-34454,TXN-20221204-J90N,2022-12-04,12
TXN-20241222-2270,2023-11-24,2024-12-22 10:04:17,,HOM-OUT-1910,Home & Garden,Home Decor,OutdoorAdventure Smart Pot,4,33.32,33.32,0.0,33.32,In-Store,Charlotte,STORE-383,Credit Card,,,Organic,,,Friday,10,3.5357282746197614,3.5357282746197614,3.506157817298642,3.506157817298642,3.506157817298642,31.478489043664514,31.478489043664514,31.478489043664514,,TXN-20241222-BR89,2024-12-22,11
TXN-20241229-8101,2022-11-25,2024-12-29 20:22:52,CUST-016162,CLO-TEC-2582,Clothing,Mens Apparel,TechPro Premium Shoes,6,17.68,17.68,2.65,15.03,In-Store,Boston,STORE-480,Credit Card,,,Organic,,Silver,Friday,21,2.9274534328006965,2.9274534328006965,2.8724340572094973,2.8724340572094973,2.710048203764883,21.412586808482448,21.412586808482448,18.76258680848245,CUST-16929,TXN-20241229-07ZJ,2024-12-28,11
TXN-20231227-7446,2023-12-27,2023-12-27 13:00:53,,SPO-BEA-2035,Sports,Team Sports,BeautyGlow Pro Equipment,1,120.77,120.77,0.0,120.77,Online,,,PayPal,Express,,Organic,,,Wednesday,15,4.802134019518916,4.802134019518916,4.793887910287284,4.793887910287284,4.793887910287284,134.9423630003606,134.9423630003606,134.9423630003606,,TXN-20231227-VI7K,2023-12-27,12
TXN-20221229-9569,2022-12-29,2022-12-29 13:03:31,CUST-012931,AUT-KIT-3324,Automotive,Tools,KitchenMaster Modern Item,1,52.28,52.28,0.0,52.28,In-Store,Columbus,STORE-705,Debit Card,,CAMP-1183,Email,CAMP-1183-138,Bronze,Thursday,11,3.9755610262321337,3.9755610262321337,3.956613888756021,3.956613888756021,3.956613888756021,52.91731457653687,52.91731457653687,52.91731457653687,CUST-14880,TXN-20221229-WZ1O,2022-12-29,12
TXN-20221227-6670,2022-12-27,2022-12-27 13:26:49,CUST-016860,HOM-BEA-1647,Home & Garden,Garden Tools,BeautyGlow Classic Tool,2,29.98,59.96,0.0,59.96,In-Store,Boston,STORE-563,Cash,,,Organic,,Silver,Tuesday,13,3.4333418349887226,4.110217911378391,3.4005304926744517,4.093677673234397,4.093677673234397,30.9355202727616,61.8710405455232,61.8710405455232,CUST-15739,TXN-20221227-SR6X,2022-12-27,12
TXN-20241212-1804,2024-12-12,2024-12-12 13:42:32,CUST-012213,BEA-SPO-3411,Beauty,Fragrances,SportElite Elite Product,2,116.34,232.68,0.0,232.68,In-Store,Boston,STORE-689,Debit Card,,,Organic,,Bronze,Thursday,11,4.765075703497714,5.453952658079485,4.756516938482616,5.449664119042561,5.449664119042561,144.4977419082268,288.9954838164536,288.9954838164536,CUST-11401,TXN-20241212-TPGJ,2024-12-12,12
TXN-20221224-9103,2022-12-24,2022-12-24 14:02:58,CUST-013411,ELE-STY-1496,Electronics,Headphones,StyleMax Pro Phone,2,60.6,121.2,0.0,121.2,Mobile App,,,Credit Card,Express,,Organic,,Bronze,Saturday,12,4.120661870539474,4.805659046737495,4.104294893075269,4.797442073635214,4.797442073635214,55.43198298961386,110.86396597922771,110.86396597922771,CUST-10825,TXN-20221224-0YDK,2022-12-24,12
TXN-20231224-8811,2025-11-28,2023-12-24 20:47:07,CUST-017461,BOO-SMA-2585,Books,Educational,SmartLife Classic Equipment Series 197,5,67.04,134.08,33.52,100.56,In-Store,San Diego,STORE-314,Debit Card,,,Organic,,Silver,Friday,19,4.220095767527661,4.905867195517367,4.205289456173828,4.898436636733773,4.610754564281992,59.153710957505595,118.30742191501119,84.78742191501118,CUST-14740,TXN-20231224-BQGC,2023-12-24,11
TXN-20231215-5535,2023-12-15,2023-12-15 12:10:40,,AUT-HOM-2758,Automotive,Tools,HomeComfort Classic Equipment Collection 234,1,196.98,196.98,0.0,196.98,In-Store,Boston,STORE-858,Credit Card,,,Organic,,,Friday,14,5.288166015491662,5.288166015491662,5.283102200741556,5.283102200741556,5.283102200741556,224.01754147470396,224.01754147470396,224.01754147470396,,TXN-20231215-KD4B,2023-12-15,12
TXN-20231231-8729,2022-11-25,2023-12-31 10:20:45,CUST-010023,AUT-AUT-2782,Automotive,Accessories,AutoCare Ultra Accessory,5,11.68,23.36,0.0,23.36,Online,,,Debit Card,Standard,,Organic,,Silver,Friday,8,2.5400259490090797,3.192942442841696,2.457877977400081,3.151025157960026,3.151025157960026,12.70224791533224,25.40449583066448,25.40449583066448,CUST-17447,TXN-20231231-SS2I,2023-12-31,11
TXN-20231209-2759,2023-12-09,2023-12-09 18:05:31,CUST-017142,ELE-SMA-2449,Electronics,Gaming,SmartLife Advanced Tablet System 788,1,164.83,164.83,0.0,164.83,Online,,,Debit Card,Standard,,Organic,,Silver,Saturday,19,5.110963167226007,5.110963167226007,5.1049146397432645,5.1049146397432645,5.1049146397432645,157.17958306772385,157.17958306772385,157.17958306772385,CUST-12237,TXN-20231209-DCE7,2023-12-09,12
TXN-20231230-1531,2023-12-30,2023-12-30 20:37:42,CUST-012836,BEA-STY-1443,Beauty,Skincare,StyleMax Advanced Equipment,2,38.03,76.06,0.0,76.06,In-Store,Houston,STORE-711,Credit Card,,CAMP-1228,Google Ads,,Gold,Saturday,19,3.6643305811925235,4.344584339198011,3.638375321940168,4.331522502500114,4.331522502500114,45.81322930412555,91.6264586082511,91.6264586082511,CUST-13273,TXN-20231230-KO4Y,2023-12-30,12
TXN-20221218-7004,2022-12-17,2022-12-18 14:20:53,CUST-010127,AUT-SPO-1824,Automotive,Car Care,SportElite Ultra Gear,5,27.51,137.55,0.0,137.55,Mobile App,,,Debit Card,Standard,,Organic,,Silver,Saturday,15,3.3502549029245805,4.931231271308987,3.3145495749364833,4.923987487370583,4.923987487370583,30.366647690879162,151.83323845439583,151.83323845439583,CUST-19584,TXN-20221218-YZ3I,2022-12-17,12
TXN-20241228-7630,2025-11-28,2024-12-28 20:19:30,CUST-017257,ELE-AUT-1660,Electronics,Gaming,AutoCare Premium Camera,4,63.92,63.92,0.0,63.92,In-Store,Jacksonville,STORE-391,Credit Card,,,Organic,,Platinum,Friday,21,4.17315574264639,4.17315574264639,4.157632301458019,4.157632301458019,4.157632301458019,57.20897479137989,57.20897479137989,57.20897479137989,CUST-18641,TXN-20241228-GKYC,2024-12-28,11
TXN-20231203-9885,2023-12-03,2023-12-03 21:42:42,,BOO-AUT-2448,Books,Children Books,AutoCare Smart Accessory,1,180.64,180.64,0.0,180.64,In-Store,Jacksonville,STORE-701,PayPal,,,Organic,,,Sunday,20,5.20202670622975,5.20202670622975,5.1965061004013515,5.1965061004013515,5.1965061004013515,178.64572193508454,178.64572193508454,178.64572193508454,,TXN-20231203-9ESX,2023-12-03,12
TXN-20221216-5999,2022-12-16,2022-12-16 14:19:09,CUST-014600,BEA-SPO-2977,Beauty,Fragrances,SportElite Classic Tool Kit 622,2,130.93,261.86,39.28,222.58,In-Store,Dallas,STORE-335,Cash,,,Organic,,Gold,Friday,12,4.882271478895685,5.571621571053862,4.874662829239662,5.567810009799607,5.405286587545279,112.50106367648415,225.0021273529683,185.7221273529683,CUST-15423,TXN-20221216-T11K,2022-12-16,12
TXN-20231204-8952,2023-12-04,2023-12-04 23:25:16,CUST-019791,BOO-FAS-1437,Books,Fiction,FashionForward Modern Tool,6,12.76,76.56,0.0,76.56,Mobile App,,,PayPal,In-Store Pickup,,Organic,,Platinum,Monday,23,2.6217658325051976,4.351051830374451,2.546315277916644,4.338074747144699,4.338074747144699,14.005422858104549,84.03253714862728,84.03253714862728,CUST-25565,TXN-20231204-MOPG,2023-12-04,12
TXN-20221223-5890,2022-12-23,2022-12-23 18:22:53,CUST-013872,SPO-HOM-3287,Sports,Team Sports,HomeComfort Modern Item,2,46.25,92.5,13.88,78.62,In-Store,Fort Worth,STORE-932,Credit Card,,,Organic,,Gold,Friday,17,3.855452653939752,4.537961436294641,3.834061463958434,4.52720864451838,4.364626119993714,38.76472006696099,77.52944013392198,63.64944013392198,CUST-13345,TXN-20221223-QR7E,2022-12-23,12
TXN-20241219-6295,2024-12-19,2024-12-19 21:53:56,CUST-012372,HOM-STY-1685,Home & Garden,Furniture,StyleMax Classic Table,1,56.59,56.59,5.66,50.93,Online,,,Debit Card,Standard,,Organic,,Bronze,Thursday,21,4.053348941518581,4.053348941518581,4.035832291154432,4.035832291154432,3.9304521408965134,63.29562763515365,63.29562763515365,57.635627635153654,CUST-13656,TXN-20241219-QKBL,2024-12-19,12
TXN-20221217-7866,2022-12-17,2022-12-17 11:24:26,CUST-012648,SPO-KIT-2254,Sports,Athletic Wear,KitchenMaster Classic Product Set 934,2,157.89,315.78,0.0,315.78,Online,,,Debit Card,Standard,,Organic,,Gold,Saturday,12,5.068212138900275,5.7582075266342745,5.061898588033797,5.755045768593742,5.755045768593742,146.74185398148438,293.48370796296877,293.48370796296877,CUST-19762,TXN-20221217-BKF5,2022-12-17,12
TXN-20241220-1149,2024-12-20,2024-12-20 14:10:22,CUST-017438,HOM-HOM-2637,Home & Garden,Furniture,HomeComfort Advanced Tool,1,93.31,93.31,14.0,79.31,Online,,,Credit Card,Standard,,Organic,,Gold,Friday,16,4.546587228555794,4.546587228555794,4.535927283245931,4.535927283245931,4.373364224095228,79.83936769306382,79.83936769306382,65.83936769306382,CUST-17324,TXN-20241220-Q371,2024-12-20,12
