product_sku,product_name,category,subcategory,brand,cost_price,retail_price,launch_date,discontinuation_date,supplier,weight_kg,dimensions_cm,stock_level,reorder_point,log_retail_price,log_cost_price,retail_price_log,cost_price_log,stock_level_log,retail_price_adj,cost_price_adj,stock_level_adj,product_name_realistic
AUT-HOM-2849,HomeComfort Smart Accessory Model 390,Automotive,Car Care,HomeComfort,29.5,83.06,2022-03-19,,Mullins-Gutierrez,4.21,47x32x26,26,62,4.431530829576971,3.417726683613366,4.419563238202607,3.3843902633457743,3.2581349988203177,83.2028945964021,45.546635932619125,30,Granite Flex Trail Shoes 2023
BOO-HOM-2850,HomeComfort Classic Item,Books,Children Books,HomeComfort,11.23,21.11,2022-12-19,,Young-Alexander,49.92,27x88x36,378,49,3.096029994869355,2.503891949699081,3.0497468618602293,2.418588768750352,5.934896841118734,20.900188653454375,10.162461974383653,378,Canyon Smart Thermostat 2022
ELE-HOM-2851,HomeComfort Advanced Tablet,Electronics,Smartphones,HomeComfort,322.24,944.89,2023-12-26,,"Jackson, Lane and Wilkinson",27.19,95x83x22,266,77,6.852126283221176,5.778395081365247,6.851068518602088,5.775296609530198,5.583500068173128,945.1996280001893,529.8550949905089,268,Harbor Blender
HOM-SMA-2852,SmartLife Ultra Tool,Home & Garden,Garden Tools,SmartLife,6.86,20.06,2022-08-15,,May Inc,1.63,18x80x45,358,53,3.0473755067058295,2.061786606441115,2.9987277825337895,1.925707441737794,5.880535779692888,20.414142596436164,12.949580148510929,355,Aurora Ultra Trail Shoes
SPO-AUT-2853,AutoCare Classic Product,Sports,Athletic Wear,AutoCare,45.94,122.53,2022-10-31,,Jackson Group,42.6,28x62x45,370,21,4.816484041548723,3.8488701904228773,4.808355897961355,3.8273361972609523,5.91350570833732,122.86958405191648,51.2147035001812,373,Lumen Yoga Mat
SPO-SMA-2854,SmartLife Classic Product,Sports,Outdoor Gear,SmartLife,49.43,100.95,2023-01-11,2024-08-04,Turner-Reese,43.71,65x7x47,21,20,4.624482497020464,3.920586236088634,4.614625344758847,3.9005575273188677,3.0445700556372914,101.36054800296677,59.14940087369297,16,Pulse Flex Portable Speaker
HOM-STY-2855,StyleMax Smart Chair,Home & Garden,Bedding,StyleMax,10.98,22.71,2023-10-26,,"Hall, Vega and Price",21.11,28x38x7,403,99,3.165896900077314,2.4832385926873033,3.122805356117467,2.3960754360813845,5.998939043333182,22.467196199769894,12.535890987226082,401,Pulse Coffee Grinder
BOO-STY-2856,StyleMax Premium Item,Books,Children Books,StyleMax,70.33,208.93,2023-02-26,,Thomas-Berg,30.02,91x39x11,248,27,5.346774141816231,4.267316996289947,5.34199926763416,4.2531984503199265,5.513432778414917,209.17994109017135,148.89531630258182,251,Granite Action Camera
BOO-TEC-2857,TechPro Modern Equipment System 837,Books,Non-Fiction,TechPro,16.04,26.73,2022-12-26,,Roberts Group,33.01,22x34x14,282,28,3.322514859627687,2.83556352140117,3.2857865301508276,2.7750856024383683,5.641910617031117,26.69132870732866,14.673282615221684,284,Pulse Eco Trail Shoes
CLO-OUT-2858,OutdoorAdventure Elite Dress Model 582,Clothing,Womens Apparel,OutdoorAdventure,15.35,40.72,2022-06-09,,Gregory-Nixon,17.96,82x80x43,152,14,3.7309806301325716,2.794227897343262,3.7067193722422673,2.731115474033206,5.023887099772003,41.05515858183226,23.45714978702155,156,Vertex Blender
ELE-STY-2859,StyleMax Premium Camera,Electronics,Tablets,StyleMax,70.83,154.07,2023-09-12,,"Blanchard, Davis and Schmidt",11.49,18x95x12,479,41,5.043876627876058,4.27430221608671,5.037407044593683,4.260282639765531,6.171702685091408,154.29392086361838,112.0273602327362,482,Harbor Edge Wireless Earbuds
HOM-AUT-2860,AutoCare Smart Lamp,Home & Garden,Furniture,AutoCare,17.8,51.89,2022-05-30,,Blanchard-Reynolds,32.19,80x21x5,405,65,3.9682142850778885,2.9338568698359033,3.949126093379648,2.8791984572980396,6.003889536239293,52.16091849756973,40.48548770663815,400,Canyon Lite Water Bottle 2024
HOM-AUT-2861,AutoCare Modern Tool,Home & Garden,Furniture,AutoCare,41.67,99.93,2023-04-21,,"Garrison, Rogers and Adams",1.56,74x7x9,12,48,4.614427207250769,3.7534960971999087,4.604469940873698,3.7297814454343623,2.4849899796493045,100.08303860092745,55.871984031204484,15,Aurora Coffee Grinder
ELE-BEA-2862,BeautyGlow Advanced Laptop,Electronics,Smart Home,BeautyGlow,120.72,320.95,2024-02-17,2026-01-19,Scott PLC,38.07,17x88x21,147,70,5.774396253984192,4.80172332502877,5.771285347757787,4.793473814459594,4.990439389476687,320.6338801940803,158.56085791685786,144,Pulse Prime Smart Thermostat
BOO-FAS-2863,FashionForward Ultra Accessory,Books,Children Books,FashionForward,4.16,7.05,2022-02-07,,Murray-Leonard,32.11,91x76x44,114,12,2.085672091430472,1.6409365794934714,1.9530276168241774,1.425515074273172,4.736207220285847,7.094126380519,4.190070915192148,119,Terra Prime Trail Shoes
SPO-AUT-2864,AutoCare Modern Tool,Sports,Outdoor Gear,AutoCare,64.97,191.79,2023-11-21,,Navarro PLC,23.29,79x19x47,74,22,5.261601513611377,4.1892000932347795,5.256401023446745,4.17392562489244,4.304078606626376,192.264976344734,136.37180769870125,78,Nimbus Lite Action Camera
CLO-FAS-2865,FashionForward Ultra Pants,Clothing,Accessories,FashionForward,3.22,9.04,2023-08-13,2025-01-13,Meyer Ltd,27.67,49x68x28,303,83,2.306577114263583,1.4398351280479205,2.201659174404085,1.169381359556317,5.713736105833956,9.468640305167176,5.050489503015593,306,Lumen Portable Speaker
HOM-OUT-2866,OutdoorAdventure Ultra Table,Home & Garden,Furniture,OutdoorAdventure,50.87,132.51,2023-03-06,,"Kaiser, Edwards and Smith",21.55,86x11x49,152,55,4.894176381402003,3.9487405883633087,4.886658114276544,3.9292733588346738,5.023887099772003,132.06231026108105,101.41826928038219,147,Aurora Classic Desk Lamp
CLO-KIT-2867,KitchenMaster Classic Shirt,Clothing,Accessories,KitchenMaster,30.01,103.69,2023-02-02,,Decker Inc,23.04,34x62x22,190,66,4.651003602331263,3.4343097331123578,4.6414056785701865,3.4015306594522756,5.24702933530453,103.36151851941484,64.42177375097631,185,Lumen Prime Smart Thermostat
ELE-SMA-2868,SmartLife Advanced Laptop,Electronics,Smartphones,SmartLife,18.34,35.4,2022-08-17,,Davis-Garcia,28.05,43x80x40,29,27,3.594568774642695,2.9621754900251482,3.5667118201397288,2.9090844668283187,3.367330312150578,35.03909419798547,25.741586063851667,32,Canyon Lite Water Bottle 2022
HOM-TEC-2869,TechPro Ultra Table,Home & Garden,Kitchen,TechPro,13.88,29.11,2023-09-21,,Bell-Hardy,30.68,55x42x22,154,68,3.4048573424936426,2.700018029404946,3.371081757757532,2.6304489550786583,5.03695909589904,29.331460311785587,21.30098691530343,159,Nimbus Action Camera 2024
AUT-HOM-2870,HomeComfort Advanced Item,Automotive,Accessories,HomeComfort,7.43,18.66,2022-09-04,,Lee-Johnson,45.06,27x32x24,262,10,2.9785861147190205,2.131796772013764,2.926382195419198,2.005525858729668,5.568348320547706,18.971429623259805,13.642021530741381,262,Granite Max Yoga Mat
AUT-BEA-2871,BeautyGlow Pro Equipment,Automotive,Car Parts,BeautyGlow,16.55,32.47,2024-01-08,,Brown PLC,12.41,55x81x11,167,78,3.510649515223235,2.865053949911875,3.4803165861147547,2.806386101823072,5.117999800422779,32.18924113898446,20.77227022745332,165,Nimbus Desk Lamp
HOM-FAS-2872,FashionForward Ultra Tool,Home & Garden,Bedding,FashionForward,15.22,31.61,2023-05-26,,"Shannon, Robinson and Greene",19.0,25x40x15,188,67,3.484618989801228,2.7862450486872667,3.4534735262275262,2.7226103524335397,5.236447281964739,31.61573563909279,24.64572795976234,189,Canyon Trail Shoes
ELE-SPO-2873,SportElite Smart Camera Set 446,Electronics,Laptops,SportElite,119.06,326.94,2022-10-26,,Erickson Inc,46.55,15x46x45,275,27,5.7928306648217225,4.787991617823697,5.7897766678230616,4.779627567725244,5.616774734023596,327.273888967451,209.7441486065168,274,Solstice Portable Speaker
BOO-SPO-2874,SportElite Premium Gear Set 243,Books,Children Books,SportElite,65.32,157.26,2023-02-06,,Gates and Sons,44.1,84x81x10,226,30,5.064239250181047,4.1944915108270395,5.05790048656337,4.179298268102264,5.420539424041258,157.4881455138709,93.75537365440417,230,Pulse Action Camera
ELE-BEA-2875,BeautyGlow Elite Monitor Collection 127,Electronics,Headphones,BeautyGlow,220.45,490.03,2023-02-22,,Douglas-Yoder,46.39,27x20x27,350,40,6.196505225724338,5.400196830369207,6.1944666137203255,5.395670911803947,5.857936011622235,490.071392461382,297.31763268827564,351,Granite Water Bottle
BOO-SMA-2876,SmartLife Classic Tool Set 954,Books,Non-Fiction,SmartLife,12.11,18.26,2022-08-15,,"Pratt, Lopez and Rodriguez",40.99,9x32x12,429,39,2.9580304063699794,2.5733752977756086,2.9047128751668225,2.494031557565001,6.061459249927631,18.3485407366496,11.869420725484895,431,Solstice Max Wireless Earbuds 2022
BOO-OUT-2877,OutdoorAdventure Premium Gear,Books,Non-Fiction,OutdoorAdventure,16.64,48.36,2023-01-02,2023-12-02,King Group,2.35,17x90x42,24,23,3.8991403795971324,2.8701690505786455,3.878673025746592,2.8118094353930627,3.178095496146581,48.368193335977956,22.459352518223852,26,Pulse Portable Speaker
BOO-SPO-2878,SportElite Smart Gear,Books,Non-Fiction,SportElite,4.41,9.86,2023-05-14,2024-01-12,"Mayer, Fowler and Livingston",0.2,87x7x16,362,84,2.3850863145057892,1.6882490928583902,2.288486168614544,1.4838746894587547,5.891646974252895,9.661597482292443,7.1676427835940215,357,Nimbus Flex Portable Speaker
BEA-SMA-2879,SmartLife Pro Equipment Set 448,Beauty,Hair Care,SmartLife,9.73,20.08,2024-01-06,,Hammond-Schwartz,35.03,13x70x28,181,86,3.0483247236731614,2.373043556642607,2.9997242948235283,2.2752138961979136,5.198502556112442,20.143721553001836,12.040331483604783,183,Terra Edge Blender
HOM-FAS-2880,FashionForward Elite Table Set 898,Home & Garden,Furniture,FashionForward,47.86,96.5,2022-08-11,2023-10-04,"Carrillo, Morris and Martin",4.23,54x88x45,239,69,4.579852378003801,3.8889590658295945,4.56954300834494,3.868280082480227,5.476467736023176,96.68510759600909,74.94869364726594,239,Granite Flex Action Camera
AUT-BEA-2881,BeautyGlow Advanced Equipment Kit 394,Automotive,Car Parts,BeautyGlow,85.97,237.01,2023-03-31,2024-01-26,Ramirez Inc,30.79,50x30x48,314,99,5.472312689595516,4.465563231601674,5.468102334337813,4.453998398186353,5.749396170616558,237.3758564575436,183.14442907985014,312,Vertex Water Bottle
ELE-FAS-2882,FashionForward Modern Speaker,Electronics,Smartphones,FashionForward,15.89,44.43,2022-12-15,2023-12-11,Price-Ferrell,32.98,87x58x9,64,13,3.816172679771312,2.826721730819709,3.7939149169478172,2.7656899805486246,4.1588987082376025,44.563565526899666,25.421449063225637,66,Nimbus Prime Action Camera
AUT-OUT-2883,OutdoorAdventure Pro Accessory,Automotive,Tools,OutdoorAdventure,11.78,26.1,2022-02-26,,Sosa-Baker,3.8,97x84x8,79,26,3.299533727885655,2.5478814489493886,3.261935314328648,2.4664031782234406,4.369460510614755,26.355899106302296,15.117549485581215,76,Harbor Prime Wireless Earbuds 2024
CLO-STY-2884,StyleMax Classic Jacket,Clothing,Mens Apparel,StyleMax,11.93,40.07,2023-03-29,2025-06-30,Jones-Krause,41.31,85x59x18,171,41,3.7152779279684673,2.559550192783766,3.6906279246480533,2.4790562361098245,5.141669404438777,39.73687020225548,17.83337466855214,169,Vertex Blender
CLO-SPO-2885,SportElite Modern Shirt,Clothing,Womens Apparel,SportElite,15.24,48.34,2022-03-15,,Bishop and Sons,18.99,86x71x23,331,75,3.8987351111012107,2.787477334733532,3.878259375275337,2.7239235502585,5.802121396520535,48.3023263249314,27.8632225280164,331,Nimbus Yoga Mat
HOM-SPO-2886,SportElite Modern Chair Set 255,Home & Garden,Garden Tools,SportElite,9.69,23.35,2022-07-17,2023-02-11,"Vasquez, Thomas and Mack",46.95,36x63x26,395,41,3.192531849528599,2.3693087250369538,3.150596984114906,2.2710944259026746,5.978888296543487,22.869144987430552,9.515475988635467,400,Canyon Eco Wireless Earbuds 2024
BOO-SPO-2887,SportElite Pro Product Edition 452,Books,Non-Fiction,SportElite,29.42,70.58,2023-10-04,,Mendez Inc,19.07,83x31x13,497,71,4.2708157053378795,3.4151002868311466,4.256746818247124,3.3816747151732915,6.208592038167039,70.33174528723119,54.895478759999264,498,Vertex Wireless Earbuds
AUT-STY-2888,StyleMax Modern Accessory,Automotive,Car Care,StyleMax,13.11,35.43,2023-05-24,,Baldwin-Garcia,28.55,48x31x38,71,15,3.5953926110204724,2.6468837658647226,3.5675589188773804,2.5733752977756086,4.262693961449172,35.65193248081074,27.12388064048717,69,Solstice Blender
ELE-BEA-2889,BeautyGlow Premium Speaker,Electronics,Smartphones,BeautyGlow,53.81,109.2,2023-03-15,,Jones Ltd,9.28,61x33x28,32,28,4.702296896718814,4.003872659058025,4.693181063310805,3.9854593235013285,3.4657671523114555,109.68197375232238,85.81228673300349,30,Canyon Pro Action Camera
SPO-BEA-2890,BeautyGlow Advanced Gear Set 354,Sports,Outdoor Gear,BeautyGlow,32.84,73.35,2023-01-10,,Waters-Smith,15.77,54x83x35,500,62,4.308783672906164,3.521643534738023,4.295242504588991,3.4916472845842277,6.2146100984201915,72.95719453759547,52.95884394483756,501,Lumen Prime Action Camera
HOM-FAS-2891,FashionForward Ultra Tool,Home & Garden,Home Decor,FashionForward,20.2,35.29,2023-08-15,,Hernandez-Bowman,18.44,20x7x24,208,90,3.591542221224979,3.054001181677967,3.5635996376871786,3.005682604407159,5.337542887382069,35.193464429544065,20.535103385154727,208,Granite Max Action Camera 2023
CLO-TEC-2892,TechPro Classic Shoes System 528,Clothing,Kids Clothing,TechPro,8.59,22.8,2023-07-01,,Ortega LLC,42.95,23x91x8,443,63,3.169685580677429,2.2607208888953467,3.126760535960395,2.150598735996164,6.093572027378931,23.094069549325177,12.511700096662306,448,Lumen Flex Action Camera
AUT-FAS-2893,FashionForward Classic Accessory,Automotive,Tools,FashionForward,18.2,43.6,2022-08-25,,Graves Group,35.14,83x61x42,398,37,3.7977338590260183,2.9549102790337356,3.775057150354989,2.9014215940827497,5.986454517844095,43.309954921936324,33.85824748320258,400,Terra Blender
HOM-HOM-2894,HomeComfort Pro Table,Home & Garden,Bedding,HomeComfort,18.55,36.2,2023-11-04,,"Smith, Zimmerman and Wise",0.32,23x30x23,457,73,3.616308761279101,2.972975286431375,3.5890591188317256,2.920469789053444,6.124685579075618,36.253983250316246,15.285101481953355,452,Canyon Desk Lamp
SPO-BEA-2895,BeautyGlow Advanced Equipment,Sports,Fitness Equipment,BeautyGlow,14.4,31.61,2022-05-21,,Graham-Anthony,43.21,42x94x46,26,68,3.484618989801228,2.7343675094195836,3.4534735262275262,2.667228206581955,3.2581349988203177,31.838409870109082,14.745445320003416,30,Canyon Yoga Mat 2023
ELE-SPO-2896,SportElite Elite Phone System 796,Electronics,Laptops,SportElite,42.15,125.49,2022-05-28,,Fernandez Inc,9.73,87x98x14,355,17,4.84016325365945,3.764682417529437,4.832226074122216,3.7412346844478646,5.872120606372857,125.60366574125497,85.5806865675866,360,Aurora Coffee Grinder
BOO-AUT-2897,AutoCare Pro Accessory,Books,Educational,AutoCare,84.67,189.02,2024-02-24,,Finley-Meyers,0.69,30x57x45,112,95,5.247129329778604,4.4505027059759525,5.24185282956691,4.438761347654186,4.718507799826663,188.71426423992312,145.14485620186463,113,Vertex Action Camera
CLO-SMA-2898,SmartLife Smart Shirt Collection 912,Clothing,Accessories,SmartLife,19.08,69.67,2022-01-28,,Martinez-Nichols,42.07,97x91x38,149,74,4.258021154702763,2.9997242948235283,4.2437698090420275,2.9486406660201405,5.003953017332334,69.52827687731202,50.8978393159893,150,Vertex Prime Blender 2022
HOM-SMA-2899,SmartLife Ultra Tool Set 317,Home & Garden,Kitchen,SmartLife,15.4,32.86,2023-04-08,,Cook-Turner,19.11,70x26x49,276,87,3.522234376704989,2.797281334830153,3.492256112609122,2.7343675094195836,5.620404488898992,33.13811594879569,24.82781327821088,281,Nimbus Water Bottle
SPO-STY-2900,StyleMax Smart Equipment Model 755,Sports,Athletic Wear,StyleMax,37.61,94.62,2023-09-14,,Chen Ltd,44.54,81x22x6,287,57,4.560382003197957,3.653511310276145,4.549868870203002,3.627269972482245,5.659485700074108,94.67314198384938,71.0698484903296,288,Vertex Classic Action Camera 2025
SPO-KIT-2901,KitchenMaster Premium Item,Sports,Team Sports,KitchenMaster,14.87,25.56,2023-09-29,,Diaz LLC,43.37,77x32x28,25,93,3.279406324608233,2.7644305345383176,3.241028629509334,2.6993457604720636,3.218915824068222,25.075125021272054,14.85890034720355,26,Harbor Portable Speaker
AUT-STY-2902,StyleMax Pro Gear Series 586,Automotive,Car Parts,StyleMax,57.73,116.47,2023-06-28,,Randall LLC,44.74,87x12x39,449,16,4.766182981835795,4.072950669534428,4.75763372911456,4.055776969072842,6.107025114911266,116.72577094482753,81.9019238519195,453,Granite Trail Shoes
CLO-OUT-2903,OutdoorAdventure Premium Dress Series 162,Clothing,Accessories,OutdoorAdventure,16.37,41.98,2022-10-06,,"Harris, Spencer and Ponce",17.49,54x70x26,38,97,3.7607348912143643,2.854744580253014,3.7371933143924867,2.7954503913830435,3.6376124751696053,41.52460512784143,27.271039978485234,42,Granite Yoga Mat
CLO-SPO-2904,SportElite Pro Dress,Clothing,Kids Clothing,SportElite,11.18,27.22,2022-11-14,,"Lee, Dominguez and Mosley",17.68,11x30x7,319,91,3.340030946424668,2.4997952622817508,3.30395199722332,2.414126467726953,5.7651942375761696,27.460819107076606,11.099604499439524,321,Aurora Classic Trail Shoes
ELE-SMA-2905,SmartLife Advanced Speaker Series 598,Electronics,Smartphones,SmartLife,85.43,254.34,2023-04-07,,"Barker, Tucker and Mcclure",1.9,82x9x14,454,69,5.542595990392205,4.459334837764547,5.5386719545926,4.447697327163527,6.118099400682094,254.04843094896194,133.69916027296907,457,Lumen Edge Wireless Earbuds
AUT-SMA-2906,SmartLife Smart Equipment,Automotive,Car Parts,SmartLife,4.89,10.52,2022-04-20,,Moss-Taylor,46.4,59x71x32,57,20,2.444084655267745,1.7732559976634952,2.3532782073095637,1.5871923034867805,4.043068811540308,10.968912010516991,4.611415433805482,60,Canyon Yoga Mat 2023
BOO-SMA-2907,SmartLife Modern Gear,Books,Children Books,SmartLife,7.29,18.72,2022-07-26,,Johnson PLC,8.08,13x65x7,368,51,2.9816333491744893,2.115049969147204,2.929592471049446,1.986503546020567,5.908085655556543,18.590581936276042,13.812381822262282,364,Granite Smart Thermostat
AUT-AUT-2908,AutoCare Smart Gear Model 759,Automotive,Car Parts,AutoCare,6.86,15.83,2023-08-26,,Burns Inc,16.42,95x24x39,189,41,2.8231630082027146,2.061786606441115,2.761906873892921,1.925707441737794,5.241752306050936,15.660392984011317,10.134532646976359,190,Harbor Flex Portable Speaker 2023
HOM-SPO-2909,SportElite Elite Lamp Edition 775,Home & Garden,Kitchen,SportElite,22.84,39.13,2023-04-25,,"Schneider, Porter and Hanna",35.05,47x76x7,34,97,3.6921241842788253,3.171364842197149,3.666889436222321,3.1285133847878095,3.52638993594835,38.7859102893258,22.422417048762508,35,Granite Select Blender
HOM-BEA-2910,BeautyGlow Classic Vase,Home & Garden,Home Decor,BeautyGlow,95.51,229.91,2022-08-02,2023-08-24,Levy-Smith,0.42,70x48x18,80,69,5.442028024214336,4.569646629919045,5.437687927995845,4.5592309540466465,4.3820391345957574,229.7194921311804,176.72246450732248,78,Lumen Edge Smart Thermostat
CLO-SMA-2911,SmartLife Classic Shoes,Clothing,Shoes,SmartLife,72.61,239.21,2022-09-19,,Brown-French,31.93,99x95x8,84,50,5.481513540752652,4.298780886070615,5.477341827222697,4.285102653392156,4.430828703534357,239.57911774659163,191.26200457727342,87,Nimbus Wireless Earbuds
CLO-AUT-2912,AutoCare Ultra Jacket Collection 104,Clothing,Accessories,AutoCare,20.3,73.22,2023-04-24,,Sullivan and Sons,47.07,5x73x41,473,70,4.307033655632451,3.0587070727153796,4.29346860769209,3.0106208860477417,6.159097502654603,73.7064076508747,39.19900359670847,475,Vertex Portable Speaker 2025
CLO-FAS-2913,FashionForward Smart Shoes,Clothing,Mens Apparel,FashionForward,18.19,67.09,2023-05-11,,"Contreras, Ellis and Gregory",23.51,100x19x12,449,74,4.220830359494875,2.9543893100196086,4.206035001574797,2.900871992530031,6.107025114911266,66.96094333989672,36.37801855232505,444,Pulse Edge Trail Shoes 2023
HOM-AUT-2914,AutoCare Elite Pot,Home & Garden,Kitchen,AutoCare,3.97,9.84,2023-02-04,,"Hernandez, Riley and Buckley",39.03,12x6x33,464,20,2.3832429960115,1.6034198401085373,2.286455711064162,1.3787660946990992,6.139886707396347,9.789638418335452,6.223121168190561,460,Nimbus Ultra Water Bottle 2022
CLO-TEC-2915,TechPro Elite Hat,Clothing,Mens Apparel,TechPro,7.89,18.01,2022-10-30,,Moss Group,24.49,91x11x27,378,94,2.944965156500338,2.1849270495258133,2.8909271591878647,2.065596134857783,5.934896841118734,18.227629519438683,11.012083289831043,374,Lumen Select Yoga Mat 2022
SPO-FAS-2916,FashionForward Pro Tool,Sports,Athletic Wear,FashionForward,9.88,26.45,2023-03-14,,"Smith, Meadows and Montgomery",33.93,79x85x35,55,58,3.3123661679555396,2.3869262414277967,3.2752561583043085,2.2905125117597764,4.0073513668853655,26.82847186485577,17.00449715075016,60,Solstice Select Yoga Mat
HOM-SMA-2917,SmartLife Advanced Vase,Home & Garden,Home Decor,SmartLife,11.49,25.08,2022-10-31,2025-01-12,Haynes and Sons,36.2,53x72x20,99,46,3.261168737058452,2.5249283241374862,3.22207071576472,2.4414770918606643,4.595129951093676,25.171183447503047,19.895252603019944,101,Harbor Edge Water Bottle
AUT-TEC-2918,TechPro Premium Tool,Automotive,Car Care,TechPro,17.26,29.84,2022-10-16,,Jackson Inc,49.32,53x92x50,186,35,3.4288125486951286,2.9047128751668225,3.3958497753355603,2.848391685655282,5.225752050042835,29.733695184214273,19.79822130228727,181,Pulse Water Bottle
AUT-KIT-2919,KitchenMaster Smart Accessory Set 190,Automotive,Accessories,KitchenMaster,13.13,31.11,2024-02-18,,Hoover-Davis,49.21,95x6x34,10,56,3.4691675081014224,2.648300196696436,3.4375293109095457,2.574899688314705,2.3026850879943788,31.02436940403165,22.62194940068748,8,Terra Water Bottle
BEA-FAS-2920,FashionForward Smart Equipment Series 442,Beauty,Hair Care,FashionForward,3.38,7.57,2023-10-18,,"Jackson, Garza and Meyers",4.22,47x9x49,49,15,2.1482677326096886,1.4770487243883548,2.0241930674493576,1.2178757094949273,3.8918407060656484,7.761705783566871,5.903788787737108,53,Aurora Pro Wireless Earbuds 2023
ELE-HOM-2921,HomeComfort Classic Phone Series 237,Electronics,Headphones,HomeComfort,115.34,272.42,2023-07-28,,Wilson PLC,10.53,38x64x26,306,68,5.611009074503846,4.756516938482616,5.607344993019195,4.747884288187267,5.723588369920897,271.9331538983322,113.48092112406108,305,Vertex Portable Speaker
AUT-SPO-2922,SportElite Advanced Gear,Automotive,Tools,SportElite,7.65,19.66,2023-01-02,,"Walker, Brock and Simmons",4.55,28x18x23,292,61,3.0281994636914926,2.157559320943788,2.9785861147190205,2.0347056478384444,5.6767572269199515,19.777197550710643,11.080295766129106,295,Harbor Desk Lamp
SPO-BEA-2923,BeautyGlow Classic Product,Sports,Fitness Equipment,BeautyGlow,24.91,63.93,2023-02-28,,"Gregory, Nguyen and Daugherty",19.43,41x91x20,415,29,4.173309766520395,3.2546289945740186,4.157788734778635,3.215269329274089,6.028280929866349,63.78838315023253,32.43878402270236,416,Lumen Pro Yoga Mat
ELE-STY-2924,StyleMax Modern Camera Kit 517,Electronics,Laptops,StyleMax,434.45,1039.47,2022-05-30,,"Gardner, Morris and Oconnell",7.19,55x73x26,135,85,6.947427813125864,6.076379979138749,6.946466246852749,6.074080863285215,4.905282185818402,1039.7583133846515,700.6458211873017,137,Nimbus Yoga Mat
CLO-HOM-2925,HomeComfort Ultra Shirt Series 805,Clothing,Shoes,HomeComfort,5.84,21.96,2023-11-23,,Duran PLC,1.14,55x90x8,44,48,3.133753571451366,1.922787731634459,3.08922261664133,1.7647307968401356,3.784212360932728,21.56113082702667,13.858225984305152,49,Vertex Max Water Bottle
BEA-TEC-2926,TechPro Advanced Item,Beauty,Fragrances,TechPro,2.06,4.82,2022-12-13,,Rogers Inc,41.21,68x19x30,488,93,1.7613002617433464,1.1184149159642893,1.572773928062509,0.7227059828014898,6.1903174550313755,4.906438221609423,3.4601694015790416,491,Solstice Coffee Grinder
CLO-SPO-2927,SportElite Smart Dress,Clothing,Mens Apparel,SportElite,9.69,35.76,2022-08-11,,Thomas-Perry,35.67,30x6x10,464,17,3.6044102974874863,2.3693087250369538,3.576829950305313,2.2710944259026746,6.139886707396347,35.7413534320884,27.206809018968787,465,Lumen Pro Portable Speaker
ELE-TEC-2928,TechPro Premium Monitor,Electronics,Gaming,TechPro,164.18,430.82,2022-03-09,,"Wood, Martin and Sanchez",26.1,98x5x24,437,78,6.068008834747768,5.107035788382571,6.065690369459953,5.10096338692012,6.079935483422491,430.9594790153871,313.905430732671,436,Granite Edge Action Camera 2024
ELE-OUT-2929,OutdoorAdventure Smart Tablet,Electronics,Laptops,OutdoorAdventure,386.97,847.52,2022-12-10,,"Williams, Garcia and Boone",47.17,28x84x48,25,89,6.74349365540415,5.9609280170463315,6.7423144377962165,5.958347170645155,3.218915824068222,847.0935565225933,407.44724161530644,24,Nimbus Select Water Bottle
BEA-TEC-2930,TechPro Ultra Accessory Edition 527,Beauty,Makeup,TechPro,6.64,14.19,2022-09-06,,"Bennett, Moore and Hobbs",19.76,73x87x6,262,20,2.7206373166076814,2.033397603178429,2.6525374911719513,1.8931119634883424,5.568348320547706,14.268384111679568,7.547713768695925,266,Pulse Flex Trail Shoes
CLO-SMA-2931,SmartLife Pro Dress,Clothing,Womens Apparel,SmartLife,18.13,67.62,2023-08-09,,Smith and Sons,23.0,94x37x34,433,10,4.228584037430304,2.9512577834521614,4.21390379727974,2.8975680247667595,6.070740037468645,67.68025489620034,39.337689622244504,438,Vertex Classic Wireless Earbuds
AUT-SPO-2932,SportElite Pro Item Model 797,Automotive,Car Care,SportElite,13.21,30.69,2022-08-06,,Mann PLC,37.11,6x83x32,254,35,3.4560011737028296,2.6539459421090092,3.4239368686316447,2.580974118534234,5.537338204018661,30.74944689252785,18.75605718806448,254,Solstice Action Camera
BOO-KIT-2933,KitchenMaster Ultra Product System 227,Books,Children Books,KitchenMaster,18.26,47.85,2022-05-24,,Butler-Aguirre,30.36,65x57x27,331,13,3.888754378488792,2.9580304063699794,3.8680711178989635,2.9047128751668225,5.802121396520535,47.95141791326453,20.668321597364578,330,Nimbus Desk Lamp
AUT-SMA-2934,SmartLife Modern Equipment,Automotive,Car Parts,SmartLife,217.0,607.64,2023-06-06,,Schwartz-Harris,19.97,21x89x38,277,37,6.411226959916971,5.384495062789089,6.409582601339462,5.37989735354046,5.624021116289125,607.8129385784819,468.56665392410355,282,Terra Flex Smart Thermostat
SPO-SMA-2935,SmartLife Advanced Item Kit 506,Sports,Outdoor Gear,SmartLife,5.19,14.64,2023-10-18,,"Nelson, Cole and Allen",46.22,27x80x15,94,64,2.7498317351171653,1.8229350866965048,2.6837575085331657,1.6467336971777973,4.54330542051129,14.938889219687155,10.274365590183583,97,Harbor Classic Water Bottle
